Brand,Model,RAM,Storage,Camera,Battery,Processor,Price,Units Sold,Region,Channel,Year
Xiaomi,XIA-121,4GB,64GB,200MP,4500mAh,A17 Pro,23000,12285,Telangana,Retail,2022
Xiaomi,XIA-121,4GB,64GB,200MP,4500mAh,A17 Pro,23000,7415,Maharashtra,Retail,2022
Xiaomi,XIA-121,4GB,64GB,200MP,4500mAh,A17 Pro,23000,9040,Tamil Nadu,Online,2022
Xiaomi,XIA-122,6GB,64GB,48MP,5000mAh,A17 Pro,28500,8540,Telangana,Online,2022
Xiaomi,XIA-122,6GB,64GB,48MP,5000mAh,A17 Pro,28500,15182,West Bengal,Wholesale,2022
Xiaomi,XIA-122,6GB,64GB,48MP,5000mAh,A17 Pro,28500,14128,Gujarat,Online,2022
Xiaomi,XIA-122,6GB,64GB,48MP,5000mAh,A17 Pro,28500,17139,Madhya Pradesh,Retail,2022
Xiaomi,XIA-122,6GB,64GB,48MP,5000mAh,A17 Pro,28500,18971,Karnataka,Online,2022
Xiaomi,XIA-123,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 1,30500,14646,Bihar,Retail,2025
Xiaomi,XIA-123,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 1,30500,10194,Delhi,Retail,2025
Xiaomi,XIA-123,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 1,30500,17333,Karnataka,Online,2025
Xiaomi,XIA-123,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 1,30500,7832,Telangana,Retail,2025
Xiaomi,XIA-123,8GB,64GB,108MP,5500mAh,Snapdragon 8 Gen 1,30500,3588,Gujarat,Online,2025
Xiaomi,XIA-124,8GB,512GB,64MP,5500mAh,Dimensity 8200,30500,2062,Karnataka,Wholesale,2025
Xiaomi,XIA-124,8GB,512GB,64MP,5500mAh,Dimensity 8200,30500,15174,Uttar Pradesh,Online,2025
Xiaomi,XIA-124,8GB,512GB,64MP,5500mAh,Dimensity 8200,30500,13602,Gujarat,Online,2025
Xiaomi,XIA-124,8GB,512GB,64MP,5500mAh,Dimensity 8200,30500,17846,Delhi,Wholesale,2025
Xiaomi,XIA-124,8GB,512GB,64MP,5500mAh,Dimensity 8200,30500,10600,Madhya Pradesh,Wholesale,2025
Xiaomi,XIA-125,8GB,256GB,48MP,4500mAh,Snapdragon 8 Gen 2,32500,3463,Tamil Nadu,Online,2023
Xiaomi,XIA-125,8GB,256GB,48MP,4500mAh,Snapdragon 8 Gen 2,32500,8914,Uttar Pradesh,Retail,2023
Xiaomi,XIA-125,8GB,256GB,48MP,4500mAh,Snapdragon 8 Gen 2,32500,15137,Madhya Pradesh,Online,2023
Xiaomi,XIA-125,8GB,256GB,48MP,4500mAh,Snapdragon 8 Gen 2,32500,14205,Maharashtra,Retail,2023
Xiaomi,XIA-125,8GB,256GB,48MP,4500mAh,Snapdragon 8 Gen 2,32500,2821,Gujarat,Wholesale,2023
Xiaomi,XIA-126,8GB,512GB,200MP,5500mAh,A17 Pro,34000,18187,Delhi,Wholesale,2025
Xiaomi,XIA-126,8GB,512GB,200MP,5500mAh,A17 Pro,34000,6867,Madhya Pradesh,Online,2025
Xiaomi,XIA-126,8GB,512GB,200MP,5500mAh,A17 Pro,34000,16092,West Bengal,Online,2025
Xiaomi,XIA-126,8GB,512GB,200MP,5500mAh,A17 Pro,34000,15960,Gujarat,Retail,2025
Xiaomi,XIA-126,8GB,512GB,200MP,5500mAh,A17 Pro,34000,8572,Tamil Nadu,Wholesale,2025
Xiaomi,XIA-127,16GB,256GB,48MP,5000mAh,Snapdragon 695,34000,19128,West Bengal,Online,2024
Xiaomi,XIA-127,16GB,256GB,48MP,5000mAh,Snapdragon 695,34000,14283,Gujarat,Wholesale,2024
Xiaomi,XIA-127,16GB,256GB,48MP,5000mAh,Snapdragon 695,34000,4715,Karnataka,Retail,2024
Xiaomi,XIA-127,16GB,256GB,48MP,5000mAh,Snapdragon 695,34000,8426,Telangana,Retail,2024
Xiaomi,XIA-127,16GB,256GB,48MP,5000mAh,Snapdragon 695,34000,3124,Tamil Nadu,Online,2024
Xiaomi,XIA-128,16GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 1,34500,4743,Tamil Nadu,Online,2024
Xiaomi,XIA-128,16GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 1,34500,11682,West Bengal,Online,2024
Xiaomi,XIA-128,16GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 1,34500,13184,Gujarat,Online,2024
Xiaomi,XIA-128,16GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 1,34500,4038,Uttar Pradesh,Retail,2024
Xiaomi,XIA-128,16GB,64GB,108MP,4000mAh,Snapdragon 8 Gen 1,34500,13511,Madhya Pradesh,Online,2024
Xiaomi,XIA-129,16GB,64GB,48MP,5000mAh,Snapdragon 8 Gen 1,32000,19087,Bihar,Wholesale,2022
Xiaomi,XIA-129,16GB,64GB,48MP,5000mAh,Snapdragon 8 Gen 1,32000,9481,Gujarat,Wholesale,2022
Xiaomi,XIA-129,16GB,64GB,48MP,5000mAh,Snapdragon 8 Gen 1,32000,19288,Madhya Pradesh,Online,2022
Xiaomi,XIA-129,16GB,64GB,48MP,5000mAh,Snapdragon 8 Gen 1,32000,4964,West Bengal,Retail,2022
Xiaomi,XIA-129,16GB,64GB,48MP,5000mAh,Snapdragon 8 Gen 1,32000,14104,Karnataka,Online,2022
Xiaomi,XIA-130,8GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27000,12179,Tamil Nadu,Wholesale,2022
Xiaomi,XIA-130,8GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27000,14902,Uttar Pradesh,Wholesale,2022
Xiaomi,XIA-130,8GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27000,8413,Maharashtra,Online,2022
Xiaomi,XIA-130,8GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27000,2343,Karnataka,Wholesale,2022
Xiaomi,XIA-130,8GB,128GB,64MP,4000mAh,Snapdragon 8 Gen 1,27000,15745,Delhi,Wholesale,2022
Xiaomi,XIA-131,8GB,64GB,108MP,5000mAh,Snapdragon 8 Gen 1,30500,16871,Uttar Pradesh,Online,2024
Xiaomi,XIA-131,8GB,64GB,108MP,5000mAh,Snapdragon 8 Gen 1,30500,6536,Telangana,Wholesale,2024
Xiaomi,XIA-131,8GB,64GB,108MP,5000mAh,Snapdragon 8 Gen 1,30500,14984,Madhya Pradesh,Online,2024
Xiaomi,XIA-131,8GB,64GB,108MP,5000mAh,Snapdragon 8 Gen 1,30500,4844,West Bengal,Retail,2024
Xiaomi,XIA-131,8GB,64GB,108MP,5000mAh,Snapdragon 8 Gen 1,30500,18274,Tamil Nadu,Retail,2024
Xiaomi,XIA-132,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,19070,Uttar Pradesh,Retail,2025
Xiaomi,XIA-132,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,11002,Madhya Pradesh,Online,2025
Xiaomi,XIA-132,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,10449,Bihar,Online,2025
Xiaomi,XIA-132,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,9611,Karnataka,Retail,2025
Xiaomi,XIA-132,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,5125,Delhi,Wholesale,2025
Xiaomi,XIA-133,12GB,64GB,108MP,4000mAh,Dimensity 1080,32000,12498,Maharashtra,Wholesale,2024
Xiaomi,XIA-133,12GB,64GB,108MP,4000mAh,Dimensity 1080,32000,9999,Madhya Pradesh,Retail,2024
Xiaomi,XIA-133,12GB,64GB,108MP,4000mAh,Dimensity 1080,32000,12004,Bihar,Wholesale,2024
Xiaomi,XIA-133,12GB,64GB,108MP,4000mAh,Dimensity 1080,32000,7190,Tamil Nadu,Wholesale,2024
Xiaomi,XIA-133,12GB,64GB,108MP,4000mAh,Dimensity 1080,32000,3599,West Bengal,Retail,2024
Xiaomi,XIA-134,8GB,64GB,48MP,4500mAh,A16 Bionic,27000,15028,Telangana,Online,2022
Xiaomi,XIA-134,8GB,64GB,48MP,4500mAh,A16 Bionic,27000,16208,Madhya Pradesh,Wholesale,2022
Xiaomi,XIA-134,8GB,64GB,48MP,4500mAh,A16 Bionic,27000,15372,Maharashtra,Wholesale,2022
Xiaomi,XIA-134,8GB,64GB,48MP,4500mAh,A16 Bionic,27000,8654,Gujarat,Wholesale,2022
Xiaomi,XIA-134,8GB,64GB,48MP,4500mAh,A16 Bionic,27000,18601,Uttar Pradesh,Wholesale,2022
Xiaomi,XIA-135,6GB,64GB,108MP,5000mAh,A15 Bionic,24500,5019,Delhi,Online,2025
Xiaomi,XIA-135,6GB,64GB,108MP,5000mAh,A15 Bionic,24500,12891,Gujarat,Wholesale,2025
Xiaomi,XIA-135,6GB,64GB,108MP,5000mAh,A15 Bionic,24500,2221,Madhya Pradesh,Retail,2025
Xiaomi,XIA-135,6GB,64GB,108MP,5000mAh,A15 Bionic,24500,11799,Maharashtra,Wholesale,2025
Xiaomi,XIA-135,6GB,64GB,108MP,5000mAh,A15 Bionic,24500,17185,Uttar Pradesh,Wholesale,2025
Xiaomi,XIA-136,8GB,64GB,48MP,5000mAh,Dimensity 8200,28000,4683,Madhya Pradesh,Online,2025
Xiaomi,XIA-136,8GB,64GB,48MP,5000mAh,Dimensity 8200,28000,7786,Gujarat,Online,2025
Xiaomi,XIA-136,8GB,64GB,48MP,5000mAh,Dimensity 8200,28000,17370,Maharashtra,Online,2025
Xiaomi,XIA-136,8GB,64GB,48MP,5000mAh,Dimensity 8200,28000,9570,Tamil Nadu,Wholesale,2025
Xiaomi,XIA-136,8GB,64GB,48MP,5000mAh,Dimensity 8200,28000,19960,Karnataka,Retail,2025
Xiaomi,XIA-137,6GB,512GB,200MP,4500mAh,Snapdragon 7 Gen 1,30000,10650,Delhi,Retail,2024
Xiaomi,XIA-137,6GB,512GB,200MP,4500mAh,Snapdragon 7 Gen 1,30000,10612,Gujarat,Wholesale,2024
Xiaomi,XIA-137,6GB,512GB,200MP,4500mAh,Snapdragon 7 Gen 1,30000,9175,Karnataka,Wholesale,2024
Xiaomi,XIA-137,6GB,512GB,200MP,4500mAh,Snapdragon 7 Gen 1,30000,9714,Madhya Pradesh,Wholesale,2024
Xiaomi,XIA-137,6GB,512GB,200MP,4500mAh,Snapdragon 7 Gen 1,30000,15781,Bihar,Wholesale,2024
Xiaomi,XIA-138,12GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 1,28500,12193,Karnataka,Online,2024
Xiaomi,XIA-138,12GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 1,28500,16585,Madhya Pradesh,Retail,2024
Xiaomi,XIA-138,12GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 1,28500,2219,West Bengal,Retail,2024
Xiaomi,XIA-138,12GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 1,28500,5497,Uttar Pradesh,Retail,2024
Xiaomi,XIA-138,12GB,64GB,64MP,4000mAh,Snapdragon 8 Gen 1,28500,17904,Gujarat,Retail,2024
Xiaomi,XIA-139,12GB,512GB,108MP,5000mAh,A16 Bionic,34500,13673,West Bengal,Online,2024
Xiaomi,XIA-139,12GB,512GB,108MP,5000mAh,A16 Bionic,34500,9680,Telangana,Wholesale,2024
Xiaomi,XIA-139,12GB,512GB,108MP,5000mAh,A16 Bionic,34500,18373,Gujarat,Online,2024
Xiaomi,XIA-139,12GB,512GB,108MP,5000mAh,A16 Bionic,34500,16559,Delhi,Online,2024
Xiaomi,XIA-139,12GB,512GB,108MP,5000mAh,A16 Bionic,34500,16857,Karnataka,Wholesale,2024
Xiaomi,XIA-140,4GB,64GB,48MP,4000mAh,A15 Bionic,23500,13017,West Bengal,Wholesale,2025
Xiaomi,XIA-140,4GB,64GB,48MP,4000mAh,A15 Bionic,23500,12310,Maharashtra,Retail,2025
Xiaomi,XIA-140,4GB,64GB,48MP,4000mAh,A15 Bionic,23500,18055,Tamil Nadu,Retail,2025
Xiaomi,XIA-140,4GB,64GB,48MP,4000mAh,A15 Bionic,23500,15548,Telangana,Wholesale,2025
Xiaomi,XIA-140,4GB,64GB,48MP,4000mAh,A15 Bionic,23500,11635,Uttar Pradesh,Retail,2025
Vivo,VIV-101,4GB,256GB,200MP,4000mAh,Snapdragon 8 Gen 1,25500,15999,Maharashtra,Online,2023
Vivo,VIV-101,4GB,256GB,200MP,4000mAh,Snapdragon 8 Gen 1,25500,5137,Tamil Nadu,Wholesale,2023
Vivo,VIV-101,4GB,256GB,200MP,4000mAh,Snapdragon 8 Gen 1,25500,11448,Telangana,Online,2023
Vivo,VIV-101,4GB,256GB,200MP,4000mAh,Snapdragon 8 Gen 1,25500,17145,Gujarat,Online,2023
Vivo,VIV-101,4GB,256GB,200MP,4000mAh,Snapdragon 8 Gen 1,25500,15931,Delhi,Online,2023
Vivo,VIV-102,12GB,512GB,64MP,4500mAh,Snapdragon 8 Gen 2,29000,10376,Gujarat,Online,2023
Vivo,VIV-102,12GB,512GB,64MP,4500mAh,Snapdragon 8 Gen 2,29000,14308,Telangana,Online,2023
Vivo,VIV-102,12GB,512GB,64MP,4500mAh,Snapdragon 8 Gen 2,29000,9294,Karnataka,Wholesale,2023
Vivo,VIV-102,12GB,512GB,64MP,4500mAh,Snapdragon 8 Gen 2,29000,14943,Bihar,Online,2023
Vivo,VIV-102,12GB,512GB,64MP,4500mAh,Snapdragon 8 Gen 2,29000,16477,Madhya Pradesh,Wholesale,2023
Vivo,VIV-103,4GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 2,27500,4714,Gujarat,Retail,2024
Vivo,VIV-103,4GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 2,27500,2144,Bihar,Wholesale,2024
Vivo,VIV-103,4GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 2,27500,5457,Madhya Pradesh,Online,2024
Vivo,VIV-103,4GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 2,27500,9711,Tamil Nadu,Wholesale,2024
Vivo,VIV-103,4GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 2,27500,11584,Karnataka,Wholesale,2024
Vivo,VIV-104,12GB,64GB,48MP,4000mAh,A16 Bionic,30000,11575,West Bengal,Retail,2025
Vivo,VIV-104,12GB,64GB,48MP,4000mAh,A16 Bionic,30000,13355,Tamil Nadu,Retail,2025
Vivo,VIV-104,12GB,64GB,48MP,4000mAh,A16 Bionic,30000,14141,Madhya Pradesh,Retail,2025
Vivo,VIV-104,12GB,64GB,48MP,4000mAh,A16 Bionic,30000,8910,Uttar Pradesh,Retail,2025
Vivo,VIV-104,12GB,64GB,48MP,4000mAh,A16 Bionic,30000,10498,Delhi,Retail,2025
Vivo,VIV-105,16GB,64GB,64MP,5000mAh,A17 Pro,28000,15134,Madhya Pradesh,Online,2023
Vivo,VIV-105,16GB,64GB,64MP,5000mAh,A17 Pro,28000,16143,Karnataka,Wholesale,2023
Vivo,VIV-105,16GB,64GB,64MP,5000mAh,A17 Pro,28000,6630,Telangana,Retail,2023
Vivo,VIV-105,16GB,64GB,64MP,5000mAh,A17 Pro,28000,4073,Bihar,Retail,2023
Vivo,VIV-105,16GB,64GB,64MP,5000mAh,A17 Pro,28000,16291,Gujarat,Retail,2023
Vivo,VIV-106,16GB,512GB,48MP,5000mAh,Dimensity 1080,35000,12536,West Bengal,Retail,2025
Vivo,VIV-106,16GB,512GB,48MP,5000mAh,Dimensity 1080,35000,11360,Bihar,Wholesale,2025
Vivo,VIV-106,16GB,512GB,48MP,5000mAh,Dimensity 1080,35000,15210,Tamil Nadu,Wholesale,2025
Vivo,VIV-106,16GB,512GB,48MP,5000mAh,Dimensity 1080,35000,16253,Gujarat,Wholesale,2025
Vivo,VIV-106,16GB,512GB,48MP,5000mAh,Dimensity 1080,35000,5061,Uttar Pradesh,Wholesale,2025
Vivo,VIV-107,12GB,64GB,200MP,4500mAh,A17 Pro,29500,13089,Karnataka,Retail,2023
Vivo,VIV-107,12GB,64GB,200MP,4500mAh,A17 Pro,29500,12944,Maharashtra,Wholesale,2023
Vivo,VIV-107,12GB,64GB,200MP,4500mAh,A17 Pro,29500,8491,Delhi,Wholesale,2023
Vivo,VIV-107,12GB,64GB,200MP,4500mAh,A17 Pro,29500,4401,Gujarat,Retail,2023
Vivo,VIV-107,12GB,64GB,200MP,4500mAh,A17 Pro,29500,18129,West Bengal,Retail,2023
Vivo,VIV-108,6GB,512GB,48MP,5500mAh,A16 Bionic,27000,6506,Delhi,Retail,2024
Vivo,VIV-108,6GB,512GB,48MP,5500mAh,A16 Bionic,27000,9141,Uttar Pradesh,Wholesale,2024
Vivo,VIV-108,6GB,512GB,48MP,5500mAh,A16 Bionic,27000,16080,West Bengal,Wholesale,2024
Vivo,VIV-108,6GB,512GB,48MP,5500mAh,A16 Bionic,27000,11604,Telangana,Online,2024
Vivo,VIV-108,6GB,512GB,48MP,5500mAh,A16 Bionic,27000,10843,Madhya Pradesh,Retail,2024
Vivo,VIV-109,16GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 1,30500,13627,Karnataka,Wholesale,2022
Vivo,VIV-109,16GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 1,30500,7749,West Bengal,Online,2022
Vivo,VIV-109,16GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 1,30500,18178,Bihar,Wholesale,2022
Vivo,VIV-109,16GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 1,30500,5517,Delhi,Retail,2022
Vivo,VIV-109,16GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 1,30500,13535,Tamil Nadu,Wholesale,2022
Vivo,VIV-110,12GB,128GB,48MP,5000mAh,A16 Bionic,27000,19686,Karnataka,Retail,2022
Vivo,VIV-110,12GB,128GB,48MP,5000mAh,A16 Bionic,27000,13552,Telangana,Retail,2022
Vivo,VIV-110,12GB,128GB,48MP,5000mAh,A16 Bionic,27000,3657,Delhi,Retail,2022
Vivo,VIV-110,12GB,128GB,48MP,5000mAh,A16 Bionic,27000,6887,Gujarat,Wholesale,2022
Vivo,VIV-110,12GB,128GB,48MP,5000mAh,A16 Bionic,27000,6374,Bihar,Online,2022
Vivo,VIV-111,16GB,256GB,64MP,4300mAh,Dimensity 8200,32500,14554,Karnataka,Retail,2023
Vivo,VIV-111,16GB,256GB,64MP,4300mAh,Dimensity 8200,32500,14154,Madhya Pradesh,Online,2023
Vivo,VIV-111,16GB,256GB,64MP,4300mAh,Dimensity 8200,32500,10700,Uttar Pradesh,Wholesale,2023
Vivo,VIV-111,16GB,256GB,64MP,4300mAh,Dimensity 8200,32500,7886,Tamil Nadu,Retail,2023
Vivo,VIV-111,16GB,256GB,64MP,4300mAh,Dimensity 8200,32500,9056,Bihar,Retail,2023
Vivo,VIV-112,4GB,256GB,64MP,5000mAh,A16 Bionic,29000,11911,Madhya Pradesh,Online,2023
Vivo,VIV-112,4GB,256GB,64MP,5000mAh,A16 Bionic,29000,14737,Bihar,Wholesale,2023
Vivo,VIV-112,4GB,256GB,64MP,5000mAh,A16 Bionic,29000,15158,Maharashtra,Retail,2023
Vivo,VIV-112,4GB,256GB,64MP,5000mAh,A16 Bionic,29000,5183,Karnataka,Wholesale,2023
Vivo,VIV-112,4GB,256GB,64MP,5000mAh,A16 Bionic,29000,5329,Uttar Pradesh,Retail,2023
Vivo,VIV-113,8GB,128GB,200MP,4000mAh,A16 Bionic,25000,18983,Telangana,Retail,2022
Vivo,VIV-113,8GB,128GB,200MP,4000mAh,A16 Bionic,25000,8016,Madhya Pradesh,Online,2022
Vivo,VIV-113,8GB,128GB,200MP,4000mAh,A16 Bionic,25000,3794,Karnataka,Retail,2022
Vivo,VIV-113,8GB,128GB,200MP,4000mAh,A16 Bionic,25000,14733,West Bengal,Online,2022
Vivo,VIV-113,8GB,128GB,200MP,4000mAh,A16 Bionic,25000,17833,Gujarat,Retail,2022
Vivo,VIV-114,8GB,128GB,64MP,5000mAh,Snapdragon 695,27000,19278,Madhya Pradesh,Wholesale,2025
Vivo,VIV-114,8GB,128GB,64MP,5000mAh,Snapdragon 695,27000,9103,Telangana,Wholesale,2025
Vivo,VIV-114,8GB,128GB,64MP,5000mAh,Snapdragon 695,27000,6304,West Bengal,Wholesale,2025
Vivo,VIV-114,8GB,128GB,64MP,5000mAh,Snapdragon 695,27000,13416,Bihar,Retail,2025
Vivo,VIV-114,8GB,128GB,64MP,5000mAh,Snapdragon 695,27000,2000,Delhi,Wholesale,2025
Vivo,VIV-115,4GB,512GB,64MP,5500mAh,Snapdragon 7 Gen 1,28000,15322,Maharashtra,Retail,2024
Vivo,VIV-115,4GB,512GB,64MP,5500mAh,Snapdragon 7 Gen 1,28000,9030,Madhya Pradesh,Online,2024
Vivo,VIV-115,4GB,512GB,64MP,5500mAh,Snapdragon 7 Gen 1,28000,12655,Gujarat,Retail,2024
Vivo,VIV-115,4GB,512GB,64MP,5500mAh,Snapdragon 7 Gen 1,28000,9891,Uttar Pradesh,Online,2024
Vivo,VIV-115,4GB,512GB,64MP,5500mAh,Snapdragon 7 Gen 1,28000,15207,West Bengal,Wholesale,2024
Vivo,VIV-116,6GB,256GB,48MP,4000mAh,Dimensity 1080,29000,5537,Madhya Pradesh,Retail,2024
Vivo,VIV-116,6GB,256GB,48MP,4000mAh,Dimensity 1080,29000,14366,Gujarat,Wholesale,2024
Vivo,VIV-116,6GB,256GB,48MP,4000mAh,Dimensity 1080,29000,7627,Uttar Pradesh,Retail,2024
Vivo,VIV-116,6GB,256GB,48MP,4000mAh,Dimensity 1080,29000,8018,Delhi,Retail,2024
Vivo,VIV-116,6GB,256GB,48MP,4000mAh,Dimensity 1080,29000,5034,Telangana,Retail,2024
Vivo,VIV-117,6GB,128GB,64MP,5500mAh,A15 Bionic,23000,11784,West Bengal,Retail,2025
Vivo,VIV-117,6GB,128GB,64MP,5500mAh,A15 Bionic,23000,5295,Karnataka,Online,2025
Vivo,VIV-117,6GB,128GB,64MP,5500mAh,A15 Bionic,23000,19167,Delhi,Wholesale,2025
Vivo,VIV-117,6GB,128GB,64MP,5500mAh,A15 Bionic,23000,12725,Gujarat,Online,2025
Vivo,VIV-117,6GB,128GB,64MP,5500mAh,A15 Bionic,23000,11482,Bihar,Wholesale,2025
Vivo,VIV-118,12GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 2,29500,6977,Tamil Nadu,Online,2024
Vivo,VIV-118,12GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 2,29500,4512,Karnataka,Online,2024
Vivo,VIV-118,12GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 2,29500,14262,Bihar,Online,2024
Vivo,VIV-118,12GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 2,29500,2239,Delhi,Online,2024
Vivo,VIV-118,12GB,256GB,108MP,4300mAh,Snapdragon 8 Gen 2,29500,2398,Gujarat,Wholesale,2024
Vivo,VIV-119,8GB,512GB,64MP,5000mAh,A17 Pro,29000,7662,Madhya Pradesh,Retail,2024
Vivo,VIV-119,8GB,512GB,64MP,5000mAh,A17 Pro,29000,11159,Tamil Nadu,Online,2024
Vivo,VIV-119,8GB,512GB,64MP,5000mAh,A17 Pro,29000,10103,Bihar,Online,2024
Vivo,VIV-119,8GB,512GB,64MP,5000mAh,A17 Pro,29000,14379,West Bengal,Retail,2024
Vivo,VIV-119,8GB,512GB,64MP,5000mAh,A17 Pro,29000,18541,Maharashtra,Online,2024
Vivo,VIV-120,4GB,512GB,108MP,4500mAh,Dimensity 8200,31000,2460,Delhi,Wholesale,2024
Vivo,VIV-120,4GB,512GB,108MP,4500mAh,Dimensity 8200,31000,14779,Tamil Nadu,Online,2024
Vivo,VIV-120,4GB,512GB,108MP,4500mAh,Dimensity 8200,31000,18623,Gujarat,Retail,2024
Vivo,VIV-120,4GB,512GB,108MP,4500mAh,Dimensity 8200,31000,18626,Karnataka,Wholesale,2024
Vivo,VIV-120,4GB,512GB,108MP,4500mAh,Dimensity 8200,31000,17833,Maharashtra,Online,2024
Vivo,VIV-121,6GB,64GB,108MP,4500mAh,A16 Bionic,25500,17214,Tamil Nadu,Online,2024
Vivo,VIV-121,6GB,64GB,108MP,4500mAh,A16 Bionic,25500,19849,Delhi,Wholesale,2024
Vivo,VIV-121,6GB,64GB,108MP,4500mAh,A16 Bionic,25500,6349,Gujarat,Retail,2024
Vivo,VIV-121,6GB,64GB,108MP,4500mAh,A16 Bionic,25500,11976,Bihar,Online,2024
Vivo,VIV-121,6GB,64GB,108MP,4500mAh,A16 Bionic,25500,13413,Uttar Pradesh,Retail,2024
Vivo,VIV-122,6GB,512GB,200MP,4300mAh,Snapdragon 695,32000,18278,Madhya Pradesh,Retail,2022
Vivo,VIV-122,6GB,512GB,200MP,4300mAh,Snapdragon 695,32000,4186,Karnataka,Online,2022
Vivo,VIV-122,6GB,512GB,200MP,4300mAh,Snapdragon 695,32000,12909,Bihar,Online,2022
Vivo,VIV-122,6GB,512GB,200MP,4300mAh,Snapdragon 695,32000,16657,Tamil Nadu,Wholesale,2022
Vivo,VIV-122,6GB,512GB,200MP,4300mAh,Snapdragon 695,32000,7506,Gujarat,Wholesale,2022
Vivo,VIV-123,16GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,32000,7926,Uttar Pradesh,Retail,2023
Vivo,VIV-123,16GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,32000,3916,Maharashtra,Retail,2023
Vivo,VIV-123,16GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,32000,11679,Karnataka,Retail,2023
Vivo,VIV-123,16GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,32000,19779,Delhi,Wholesale,2023
Vivo,VIV-123,16GB,64GB,200MP,5500mAh,Snapdragon 7 Gen 1,32000,17051,Tamil Nadu,Wholesale,2023
Vivo,VIV-124,16GB,128GB,48MP,4000mAh,Snapdragon 8 Gen 1,30500,2295,Uttar Pradesh,Wholesale,2025
Vivo,VIV-124,16GB,128GB,48MP,4000mAh,Snapdragon 8 Gen 1,30500,19329,Karnataka,Online,2025
Vivo,VIV-124,16GB,128GB,48MP,4000mAh,Snapdragon 8 Gen 1,30500,7719,Madhya Pradesh,Retail,2025
Vivo,VIV-124,16GB,128GB,48MP,4000mAh,Snapdragon 8 Gen 1,30500,14040,Delhi,Online,2025
Vivo,VIV-124,16GB,128GB,48MP,4000mAh,Snapdragon 8 Gen 1,30500,11458,Gujarat,Retail,2025
Vivo,VIV-125,6GB,128GB,200MP,4000mAh,Snapdragon 695,23500,7721,Madhya Pradesh,Wholesale,2024
Vivo,VIV-125,6GB,128GB,200MP,4000mAh,Snapdragon 695,23500,15587,Tamil Nadu,Wholesale,2024
Vivo,VIV-125,6GB,128GB,200MP,4000mAh,Snapdragon 695,23500,15910,Delhi,Retail,2024
Vivo,VIV-125,6GB,128GB,200MP,4000mAh,Snapdragon 695,23500,6916,Maharashtra,Online,2024
Vivo,VIV-125,6GB,128GB,200MP,4000mAh,Snapdragon 695,23500,6948,Telangana,Wholesale,2024
Vivo,VIV-126,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,11841,Tamil Nadu,Wholesale,2024
Vivo,VIV-126,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,19102,West Bengal,Retail,2024
Vivo,VIV-126,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,5799,Uttar Pradesh,Online,2024
Vivo,VIV-126,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,10120,Karnataka,Retail,2024
Vivo,VIV-126,6GB,256GB,108MP,5000mAh,A15 Bionic,28000,15266,Delhi,Online,2024
Vivo,VIV-127,6GB,128GB,48MP,4300mAh,Snapdragon 7 Gen 1,23500,10936,Uttar Pradesh,Retail,2025
